q_id,name,birth_date,occupation,job_group,exalted_planets,exalted_count,sign_conjunctions,conjunction_count,sign_exchange_candidates,exchange_count,Sun_exalted,Moon_exalted,Mercury_exalted,Venus_exalted,Mars_exalted,Jupiter_exalted,Saturn_exalted
Q1177,Paul Tortelier,1914-03-21,French cellist and composer,Other,Venus,1,None,0,None,0,False,False,False,True,False,False,False
Q1178,Philip Abbott,1924-03-21,American actor,Actor_Media,Saturn,1,Sun-Mercury,1,Jupiter-Mars,1,False,False,False,False,False,False,True
Q1179,"Al Freeman, Jr.",1934-03-21,American actor and director,Actor_Media,Moon,1,Sun-Mars|Venus-Saturn,2,None,0,False,True,False,False,False,False,False
Q1180,Marie-Christine Barrault,1944-03-21,French actress,Actor_Media,Jupiter,1,Sun-Mercury|Mars-Saturn,2,Saturn-Venus,1,False,False,False,False,False,True,False
Q1181,Prayut Chan-o-cha,1954-03-21,"Thai politician, Prime Minister of Thailand",Politics_Government,Venus|Saturn,2,None,0,Jupiter-Venus,1,False,False,False,True,False,False,True
Q1182,Ieuan Evans,1964-03-21,Welsh rugby player,Athlete,None,0,Sun-Mars,1,Jupiter-Mars,1,False,False,False,False,False,False,False
Q1183,Laura Allen,1974-03-21,American actress,Actor_Media,None,0,Moon-Mercury|Moon-Jupiter|Mercury-Jupiter,3,Mercury-Saturn,1,False,False,False,False,False,False,False
Q1184,Tarence Kinsey,1984-03-21,American basketball player,Athlete,Saturn,1,Moon-Mars,1,Saturn-Venus,1,False,False,False,False,False,False,True
Q1185,Sven Andrighetto,1993-03-21,Swiss ice hockey player,Athlete,Venus,1,Moon-Mercury,1,None,0,False,False,False,True,False,False,False
Q1186,Bernard Plantapilosa,0841-03-22,Frankish son of Bernard of Septimania,Other,Venus|Jupiter,2,Mercury-Venus,1,Jupiter-Moon,1,False,False,False,True,False,True,False
Q1187,Gioseffo Zarlino,1517-03-22,Italian composer,Other,Jupiter,1,None,0,None,0,False,False,False,False,False,True,False
Q1188,Edward Moore,1712-03-22,English poet and playwright,Writer_Journalism,None,0,Sun-Mars,1,None,0,False,False,False,False,False,False,False
Q1189,Thomas Crawford,1814-03-22,"American sculptor, designed the Statue of Freedom",Other,None,0,Sun-Moon|Moon-Mercury,2,Jupiter-Sun,1,False,False,False,False,False,False,False
Q1190,Dorothy Tennant,1855-03-22,British painter,Other,Moon,1,Sun-Mars,1,None,0,False,True,False,False,False,False,False
Q1191,Aryeh Levin,1885-03-22,Polish-Lithuanian rabbi and educator,Religion,Moon,1,Moon-Saturn|Venus-Mars,2,Jupiter-Sun|Saturn-Venus,2,False,True,False,False,False,False,False
Q1192,Johannes Brinkman,1902-03-22,"Dutch architect, designed the Van Nelle Factory",Actor_Media,None,0,Sun-Mars,1,None,0,False,False,False,False,False,False,False
Q1193,John Stanley,1914-03-22,American author and illustrator,Writer_Journalism,Venus,1,Moon-Jupiter,1,None,0,False,False,False,True,False,False,False
Q1194,P. Ramlee,1929-03-22,"Malaysian actor, director, singer, songwriter, composer, and producer",Actor_Media,None,0,Venus-Jupiter,1,None,0,False,False,False,False,False,False,False
Q1195,Angelo Badalamenti,1937-03-22,American pianist and composer,Other,None,0,Sun-Mercury|Sun-Saturn|Mercury-Saturn,3,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q1196,George Ferguson,1947-03-22,"English architect and politician, 1st Mayor of Bristol",Politics_Government,None,0,Sun-Moon|Mercury-Mars,2,None,0,False,False,False,False,False,False,False
Q1197,Jim Covert,1960-03-22,American football player,Athlete,Mars,1,Mercury-Venus,1,None,0,False,False,False,False,True,False,False
Q1198,Andreas Johnson,1970-03-22,Swedish singer-songwriter,Actor_Media,Venus,1,Sun-Mercury|Mars-Saturn,2,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1199,Michalis Kouinelis,1979-03-22,Greek hip hop singer,Actor_Media,Jupiter,1,Sun-Mercury,1,Jupiter-Moon,1,False,False,False,False,False,True,False
Q1200,Chris Ivory,1988-03-22,American football player,Athlete,Moon,1,None,0,Jupiter-Mars,1,False,True,False,False,False,False,False
Q1201,Emperor Go-Kōgon,1338-03-23,of Japan,Other,None,0,Sun-Mercury,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q1202,Johannes Matthias Sperger,1750-03-23,Austrian bassist and composer,Other,Venus,1,Sun-Jupiter|Venus-Jupiter,2,None,0,False,False,False,True,False,False,False
Q1203,Ludwig Quidde,1858-03-23,"German activist and politician, Nobel Prize laureate",Politics_Government,Venus,1,Sun-Mercury|Sun-Venus|Moon-Saturn|Mercury-Venus,4,None,0,False,False,False,True,False,False,False
Q1204,Franz Schreker,1878-03-23,Austrian composer and conductor,Other,None,0,Sun-Mercury,1,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q1205,Josef Čapek,1887-03-23,Czech painter and poet,Writer_Journalism,None,0,Sun-Mercury|Sun-Mars,2,None,0,False,False,False,False,False,False,False
Q1206,Bhakti Hridaya Bon,1901-03-23,Indian guru and religious writer,Writer_Journalism,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q1207,Milbourne Christopher,1914-03-23,American magician and author,Writer_Journalism,Venus,1,None,0,None,0,False,False,False,True,False,False,False
Q1208,Angelo Ingrassia,1923-03-23,American soldier and judge,Law,Moon,1,None,0,Mercury-Saturn,1,False,True,False,False,False,False,False
Q1209,Barry Cryer,1935-03-23,"English comedian, actor and screenwriter",Actor_Media,None,0,Mercury-Saturn,1,None,0,False,False,False,False,False,False,False
Q1210,Alan Bleasdale,1946-03-23,English screenwriter and producer,Actor_Media,Venus,1,Sun-Mercury|Mercury-Venus|Mars-Saturn,3,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1211,Moses Malone,1955-03-23,American basketball player,Athlete,Saturn,1,None,0,Saturn-Venus,1,False,False,False,False,False,False,True
Q1212,Juan Ramón López Caro,1963-03-23,Spanish footballer and manager,Athlete,None,0,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter|Venus-Saturn,4,None,0,False,False,False,False,False,False,False
Q1213,Jerzy Dudek,1973-03-23,Polish footballer,Athlete,Venus|Mars,2,Sun-Venus|Mars-Jupiter,2,None,0,False,False,False,True,True,False,False
Q1214,José Contreras Arrau,1982-03-23,Chilean footballer,Athlete,None,0,Moon-Mercury|Mars-Saturn,2,Mercury-Saturn,1,False,False,False,False,False,False,False
Q1215,Jaime Alguersuari,1990-03-23,Spanish race car driver,Other,Mars,1,Sun-Mercury|Moon-Venus|Venus-Mars,3,Jupiter-Mercury,1,False,False,False,False,True,False,False
Q1216,Yue Fei,1103-03-24,Chinese military general,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q1217,Rufus King,1755-03-24,"American lawyer and politician, United States Ambassador to the United Kingdom",Politics_Government,None,0,Venus-Mars,1,Jupiter-Sun,1,False,False,False,False,False,False,False
Q1218,Edmond Becquerel,1820-03-24,French physicist and academic,Academic_Science,None,0,Sun-Saturn,1,Mars-Mercury|Jupiter-Saturn,2,False,False,False,False,False,False,False
Q1219,Silas Hocking,1850-03-24,English minister and author,Politics_Government,Venus,1,Sun-Venus|Sun-Saturn|Venus-Saturn,3,Jupiter-Sun,1,False,False,False,True,False,False,False
Q1220,Marcel Lalu,1882-03-24,French gymnast,Other,Moon|Venus,2,Sun-Venus,1,Jupiter-Venus,1,False,True,False,True,False,False,False
Q1221,Sergey Ivanovich Vavilov,1891-03-24,Russian physicist and academic,Academic_Science,None,0,Sun-Mercury,1,None,0,False,False,False,False,False,False,False
Q1222,Clyde Barrow,1909-03-24,American criminal,Other,Venus,1,None,0,Jupiter-Sun,1,False,False,False,True,False,False,False
Q1223,Gene Nelson,1920-03-24,"American actor, director, and screenwriter",Actor_Media,Moon|Jupiter,2,Sun-Mercury,1,None,0,False,True,False,False,False,True,False
Q1224,David Dacko,1930-03-24,"Central African politician, 1st president of the Central African Republic",Politics_Government,Venus,1,Sun-Mercury,1,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1225,Jesús Alou,1942-03-24,Dominican baseball player,Athlete,None,0,Mars-Jupiter,1,Saturn-Venus,1,False,False,False,False,False,False,False
Q1226,Greg McCrary,1952-03-24,American football player,Athlete,None,0,Moon-Venus|Mercury-Jupiter,2,None,0,False,False,False,False,False,False,False
Q1227,Dean Jones,1961-03-24,Australian cricketer and coach,Athlete,None,0,Moon-Mars|Jupiter-Saturn,2,None,0,False,False,False,False,False,False,False
Q1228,Christophe Dugarry,1972-03-24,French footballer,Athlete,None,0,Mars-Saturn,1,Mars-Venus,1,False,False,False,False,False,False,False
Q1229,Mike Adams,1981-03-24,American football player,Athlete,Venus,1,Sun-Venus|Sun-Mars|Venus-Mars|Jupiter-Saturn,4,Mercury-Saturn,1,False,False,False,True,False,False,False
Q1230,Nick Browne,1991-03-24,English cricketer,Athlete,Jupiter,1,None,0,None,0,False,False,False,False,False,True,False
Q1231,Conradin,1252-03-25,Duke of Swabia,Other,Venus,1,Sun-Venus|Sun-Jupiter|Mercury-Venus|Venus-Jupiter,4,None,0,False,False,False,True,False,False,False
Q1232,Vasili III of Russia,1479-03-25,,Unknown,Venus,1,Sun-Mercury|Sun-Venus|Mercury-Venus,3,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1233,Henric Piccardt,1636-03-25,Dutch lawyer,Law,None,0,None,0,Mars-Venus|Jupiter-Sun,2,False,False,False,False,False,False,False
Q1234,José de Espronceda,1808-03-25,Spanish poet and author,Writer_Journalism,None,0,Sun-Mercury|Sun-Mars|Venus-Jupiter,3,None,0,False,False,False,False,False,False,False
Q1235,Horatio Nelson Jackson,1872-03-25,American race car driver and physician,Academic_Science,None,0,Mercury-Mars,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q1236,Siegfried Handloser,1895-03-25,German general and physician,Politics_Government,Saturn,1,None,0,Mars-Venus,1,False,False,False,False,False,False,True
Q1237,Jean Sablon,1906-03-25,French singer and actor,Actor_Media,Venus,1,Sun-Moon|Moon-Venus|Mercury-Venus,3,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1238,Paul Scott,1920-03-25,"English author, poet, and playwright",Writer_Journalism,Moon|Jupiter,2,None,0,None,0,False,True,False,False,False,True,False
Q1239,Cecil Taylor,1929-03-25,American pianist and composer,Other,None,0,Venus-Jupiter,1,None,0,False,False,False,False,False,False,False
Q1240,Toni Cade Bambara,1939-03-25,"American author, academic, and activist",Academic_Science,Moon,1,Mercury-Saturn,1,Jupiter-Saturn,1,False,True,False,False,False,False,False
Q1241,Chuck Greenberg,1950-03-25,"American saxophonist, songwriter, and producer",Actor_Media,Moon,1,Sun-Mercury|Venus-Jupiter,2,None,0,False,True,False,False,False,False,False
Q1242,Mike Aulby,1960-03-25,American bowler,Other,None,0,Moon-Mercury|Moon-Venus|Mercury-Venus,3,None,0,False,False,False,False,False,False,False
Q1243,Magnus Larsson,1970-03-25,Swedish tennis player,Athlete,Venus,1,Sun-Mercury|Moon-Jupiter|Mars-Saturn,3,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1244,Nate Bargatze,1979-03-25,American stand-up comedian and actor,Actor_Media,Jupiter,1,Sun-Mercury|Moon-Venus,2,None,0,False,False,False,False,False,True,False
Q1245,Big Sean,1988-03-25,"American rapper, singer and songwriter",Actor_Media,None,0,None,0,Jupiter-Mars,1,False,False,False,False,False,False,False
Q1246,Conrad Gessner,1516-03-26,Swiss botanist and zoologist,Other,Mars,1,Sun-Mercury,1,Jupiter-Mercury,1,False,False,False,False,True,False,False
Q1247,William Blount,1749-03-26,American politician,Politics_Government,Saturn,1,Mercury-Venus|Venus-Jupiter,2,Saturn-Venus,1,False,False,False,False,False,False,True
Q1248,Alexandre Saint-Yves d'Alveydre,1842-03-26,French occultist,Other,Venus,1,Sun-Venus|Jupiter-Saturn,2,None,0,False,False,False,True,False,False,False
Q1249,Fuad I of Egypt,1868-03-26,,Unknown,None,0,Mercury-Mars|Mars-Jupiter,2,Mars-Saturn,1,False,False,False,False,False,False,False
Q1250,Wilhelm Backhaus,1884-03-26,German pianist and educator,Other,Jupiter,1,Sun-Mercury|Moon-Mercury,2,Jupiter-Moon,1,False,False,False,False,False,True,False
Q1251,Monty Berman,1905-03-26,English cinematographer and producer,Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q1252,Toru Kumon,1914-03-26,Japanese mathematician and academic,Academic_Science,Venus,1,Sun-Moon,1,None,0,False,False,False,True,False,False,False
Q1253,Harold Chapman,1927-03-26,English photographer,Other,None,0,Mercury-Jupiter,1,Mars-Venus,1,False,False,False,False,False,False,False
Q1254,Norman Ackroyd,1938-03-26,English painter and illustrator,Writer_Journalism,Venus,1,Sun-Saturn|Mercury-Venus,2,Jupiter-Saturn,1,False,False,False,True,False,False,False
Q1255,Kyung-wha Chung,1948-03-26,South Korean violinist and educator,Other,None,0,Mars-Saturn,1,None,0,False,False,False,False,False,False,False
Q1256,Fiona Bruce,1957-03-26,Scottish lawyer and politician,Politics_Government,Venus,1,Sun-Mercury|Sun-Venus,2,Jupiter-Mercury,1,False,False,False,True,False,False,False
Q1257,Jason Chaffetz,1967-03-26,American politician,Politics_Government,Jupiter,1,Sun-Saturn,1,Mars-Venus,1,False,False,False,False,False,True,False
Q1258,Amy Smart,1976-03-26,American actress and former model,Actor_Media,None,0,Sun-Mercury,1,Moon-Saturn,1,False,False,False,False,False,False,False
Q1259,Keira Knightley,1985-03-26,English actress,Actor_Media,Moon|Venus,2,Mercury-Venus,1,None,0,False,True,False,True,False,False,False
Q1260,Ibai Llanos,1995-03-26,Spanish internet personality,Other,None,0,Mercury-Saturn,1,None,0,False,False,False,False,False,False,False
Q1261,Albert III,1401-03-27,duke of Bavaria,Other,None,0,None,0,None,0,False,False,False,False,False,False,False
Q1262,Claude Bourgelat,1712-03-27,French surgeon and author,Writer_Journalism,None,0,Sun-Mars,1,None,0,False,False,False,False,False,False,False
Q1263,Charles-Mathias Simons,1802-03-27,"German-Luxembourger jurist and politician, 3rd Prime Minister of Luxembourg",Politics_Government,Venus,1,Sun-Venus|Jupiter-Saturn,2,Jupiter-Sun,1,False,False,False,True,False,False,False
Q1264,Wilhelm Röntgen,1845-03-27,"German physicist and academic, Nobel Prize laureate",Academic_Science,Venus,1,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,None,0,False,False,False,True,False,False,False
Q1265,Henry Royce,1863-03-27,"English engineer and businessman, founded Rolls-Royce Limited",Business,None,0,None,0,Mercury-Saturn|Mars-Venus,2,False,False,False,False,False,False,False
Q1266,Marie Under,1883-03-27,Estonian author and poet,Writer_Journalism,None,0,Mercury-Mars,1,Saturn-Venus,1,False,False,False,False,False,False,False
Q1267,Karl Mannheim,1893-03-27,Hungarian-English sociologist and academic,Academic_Science,Venus,1,Sun-Mercury,1,None,0,False,False,False,True,False,False,False
Q1268,Golo Mann,1909-03-27,German historian and author,Writer_Journalism,Moon|Venus,2,Sun-Saturn,1,Jupiter-Sun,1,False,True,False,True,False,False,False
Q1269,Shūsaku Endō,1923-03-27,Japanese author,Writer_Journalism,None,0,None,0,None,0,False,False,False,False,False,False,False
Q1270,Stanley Rother,1935-03-27,American Roman Catholic priest and missionary,Religion,None,0,Mercury-Saturn,1,None,0,False,False,False,False,False,False,False
Q1271,Oliver Friggieri,1947-03-27,"Maltese author, critic, poet and philosopher",Writer_Journalism,Moon,1,Mercury-Mars,1,None,0,False,True,False,False,False,False,False
Q1272,Didier de Radiguès,1958-03-27,Belgian race car driver and motorcycle racer <!-- surname is Radiguès -->,Other,Mars,1,None,0,None,0,False,False,False,False,True,False,False
Q1273,Gianluigi Lentini,1969-03-27,Italian footballer and manager,Athlete,None,0,Venus-Saturn,1,Jupiter-Mercury,1,False,False,False,False,False,False,False
Q1274,Sean Ryan,1980-03-27,American football player,Athlete,None,0,Moon-Mars|Mars-Jupiter,2,Jupiter-Sun,1,False,False,False,False,False,False,False
Q1275,Erdin Demir,1990-03-27,Swedish-Turkish footballer,Athlete,Mars,1,Moon-Mercury,1,Jupiter-Mercury,1,False,False,False,False,True,False,False
Q1276,Fra Bartolomeo,1472-03-28,Italian painter,Other,None,0,Sun-Mercury,1,Saturn-Venus,1,False,False,False,False,False,False,False
Q1277,Andrew Kippis,1725-03-28,English minister and author,Politics_Government,None,0,Mercury-Venus|Venus-Mars|Mars-Jupiter,3,None,0,False,False,False,False,False,False,False
Q1278,John Neumann,1811-03-28,Czech-American bishop and saint,Religion,Moon,1,Moon-Jupiter,1,None,0,False,True,False,False,False,False,False
Q1279,James Darmesteter,1849-03-28,French historian and author,Writer_Journalism,Moon|Mars|Jupiter,3,None,0,None,0,False,True,False,False,True,True,False
Q1280,Martin Sheridan,1881-03-28,Irish-American discus thrower and jumper,Other,None,0,Moon-Mercury|Jupiter-Saturn,2,Mars-Saturn,1,False,False,False,False,False,False,False
Q1281,Sepp Herberger,1897-03-28,German footballer and manager,Athlete,None,0,Sun-Mercury,1,Jupiter-Sun,1,False,False,False,False,False,False,False
Q1282,Murray Adaskin,1906-03-28,"Canadian violinist, composer, and conductor",Other,Venus,1,Moon-Mars|Mercury-Venus,2,Jupiter-Venus,1,False,False,False,True,False,False,False
Q1283,Edward Anhalt,1914-03-28,American screenwriter and producer,Actor_Media,Venus,1,Moon-Venus,1,None,0,False,False,False,True,False,False,False
Q1284,"Cayetana Fitz-James Stuart, 18th Duchess of Alba",1926-03-28,,Unknown,Mars,1,Sun-Mercury|Venus-Jupiter,2,Mars-Saturn,1,False,False,False,False,True,False,False
Q1285,Tony Barber,1940-03-28,English-Australian television host,Actor_Media,None,0,Venus-Mars,1,Mars-Venus,1,False,False,False,False,False,False,False
Q1286,Ronnie Ray Smith,1949-03-28,American sprinter,Other,Venus,1,Sun-Venus|Sun-Mars|Moon-Mercury|Moon-Venus|Venus-Mars,5,None,0,False,False,False,True,False,False,False
Q1287,José Maria Neves,1960-03-28,"Cape Verdeian politician, 4th Prime Minister of Cape Verde",Politics_Government,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q1288,Keith Tkachuk,1972-03-28,American ice hockey player,Athlete,None,0,Sun-Mercury|Venus-Mars|Mars-Saturn,3,Mars-Venus,1,False,False,False,False,False,False,False
